speaker_prompt_audio_filename,speaker,speaker_prompt_text_transcription,content_to_synthesize,output_audio_filename
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光亮起。,speaker012_C3_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈開啟。,speaker012_C3_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟臥室的電燈。,speaker012_C3_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光開啟。,speaker012_C3_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈光亮起來。,speaker012_C3_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開臥室的燈。,speaker012_C3_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光打開。,speaker012_C3_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮臥室的燈光。,speaker012_C3_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈打開。,speaker012_C3_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開起臥室的燈。,speaker012_C3_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈光點亮。,speaker012_C3_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈亮起。,speaker012_C3_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開臥室的燈光。,speaker012_C3_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈關掉。,speaker012_C4_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉臥室的燈。,speaker012_C4_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈關上。,speaker012_C4_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉臥室的電燈。,speaker012_C4_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的電燈關閉。,speaker012_C4_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈光關閉。,speaker012_C4_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈關掉。,speaker012_C4_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈光關掉。,speaker012_C4_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光關閉。,speaker012_C4_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈關掉。,speaker012_C4_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉臥室的燈光。,speaker012_C4_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈光關掉。,speaker012_C4_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈光熄掉。,speaker012_C4_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉臥室的燈光。,speaker012_C4_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈關上。,speaker012_C4_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈熄掉。,speaker012_C4_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉臥室的電燈。,speaker012_C4_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉臥室的燈。,speaker012_C4_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光熄掉。,speaker012_C4_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈關上。,speaker012_C4_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈光關閉。,speaker012_C4_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關上臥室的燈。,speaker012_C4_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的燈光關上。,speaker012_C4_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的燈光關上。,speaker012_C4_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的燈光關上。,speaker012_C4_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈打開。,speaker012_C5_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟餐廳的燈。,speaker012_C5_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈點亮。,speaker012_C5_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮餐廳的燈。,speaker012_C5_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈亮起來。,speaker012_C5_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟餐廳的燈光。,speaker012_C5_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開餐廳的燈。,speaker012_C5_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光亮起來。,speaker012_C5_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光點亮。,speaker012_C5_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光打開。,speaker012_C5_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈亮起來。,speaker012_C5_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光開啟。,speaker012_C5_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光亮起。,speaker012_C5_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈開啟。,speaker012_C5_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打亮餐廳的燈。,speaker012_C5_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光開啟。,speaker012_C5_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈光亮起來。,speaker012_C5_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開餐廳的燈。,speaker012_C5_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光打開。,speaker012_C5_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮餐廳的燈光。,speaker012_C5_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈打開。,speaker012_C5_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開起餐廳的燈。,speaker012_C5_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈光點亮。,speaker012_C5_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光亮著。,speaker012_C5_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開餐廳的燈光。,speaker012_C5_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈關掉。,speaker012_C6_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉餐廳的燈。,speaker012_C6_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈關上。,speaker012_C6_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉餐廳的電燈。,speaker012_C6_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的電燈關閉。,speaker012_C6_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光關閉。,speaker012_C6_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈關掉。,speaker012_C6_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光關掉。,speaker012_C6_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光關閉。,speaker012_C6_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈關掉。,speaker012_C6_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉餐廳的燈光。,speaker012_C6_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈光關掉。,speaker012_C6_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光熄掉。,speaker012_C6_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉餐廳的燈光。,speaker012_C6_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈關上。,speaker012_C6_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈熄掉。,speaker012_C6_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉餐廳的電燈。,speaker012_C6_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉餐廳的燈。,speaker012_C6_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光熄掉。,speaker012_C6_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈關上。,speaker012_C6_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈光關閉。,speaker012_C6_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關上餐廳的燈。,speaker012_C6_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把餐廳的燈光關上。,speaker012_C6_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓餐廳的燈光關上。,speaker012_C6_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,餐廳的燈光關上。,speaker012_C6_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈打開。,speaker012_C7_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟書房的燈。,speaker012_C7_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈點亮。,speaker012_C7_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮書房的燈。,speaker012_C7_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈亮起來。,speaker012_C7_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟書房的電燈。,speaker012_C7_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開書房的燈。,speaker012_C7_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈光亮起來。,speaker012_C7_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈點亮。,speaker012_C7_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光打開。,speaker012_C7_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈亮起來。,speaker012_C7_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的電燈打開。,speaker012_C7_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的電燈亮起來。,speaker012_C7_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光開啟。,speaker012_C7_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈點亮。,speaker012_C7_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開書房的電燈。,speaker012_C7_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的電燈點亮。,speaker012_C7_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈打開。,speaker012_C7_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開書房的電燈。,speaker012_C7_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的電燈開啟。,speaker012_C7_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮書房的電燈。,speaker012_C7_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的電燈亮起來。,speaker012_C7_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈光打開。,speaker012_C7_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開起書房的電燈。,speaker012_C7_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈光點亮  。,speaker012_C7_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈關掉。,speaker012_C8_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉書房的燈。,speaker012_C8_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈關上。,speaker012_C8_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉書房的電燈。,speaker012_C8_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的電燈關閉。,speaker012_C8_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光關閉。,speaker012_C8_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈關掉。,speaker012_C8_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光關掉。,speaker012_C8_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈光關閉。,speaker012_C8_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈關掉。,speaker012_C8_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉書房的燈光。,speaker012_C8_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈光關掉。,speaker012_C8_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光熄掉。,speaker012_C8_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉書房的燈光。,speaker012_C8_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈關上。,speaker012_C8_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈熄掉。,speaker012_C8_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉書房的電燈。,speaker012_C8_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉書房的燈。,speaker012_C8_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈光熄掉。,speaker012_C8_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈關上。,speaker012_C8_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈光關閉。,speaker012_C8_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關上書房的燈。,speaker012_C8_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的燈光關上。,speaker012_C8_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的燈光關上。,speaker012_C8_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的燈光關上。,speaker012_C8_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈打開。,speaker012_C9_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟廚房的燈。,speaker012_C9_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光打開。,speaker012_C9_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈亮起來。,speaker012_C9_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開廚房的燈。,speaker012_C9_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈亮起來。,speaker012_C9_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮廚房的燈。,speaker012_C9_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光亮起來。,speaker012_C9_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈點亮。,speaker012_C9_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光亮起來。,speaker012_C9_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開廚房的燈。,speaker012_C9_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光打開。,speaker012_C9_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光點亮。,speaker012_C9_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光開啟。,speaker012_C9_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光打開。,speaker012_C9_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光點亮。,speaker012_C9_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟廚房的燈光。,speaker012_C9_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開廚房的燈光。,speaker012_C9_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光點亮。,speaker012_C9_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光亮起來。,speaker012_C9_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開起廚房的燈。,speaker012_C9_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光開啟。,speaker012_C9_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光亮起來。,speaker012_C9_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打亮廚房的燈。,speaker012_C9_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開廚房的電燈。,speaker012_C9_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈關掉。,speaker012_C10_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉廚房的燈。,speaker012_C10_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈關上。,speaker012_C10_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉廚房的電燈。,speaker012_C10_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的電燈關閉。,speaker012_C10_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光關閉。,speaker012_C10_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈關掉。,speaker012_C10_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光關掉。,speaker012_C10_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光關閉。,speaker012_C10_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈關掉。,speaker012_C10_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉廚房的燈光。,speaker012_C10_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光關掉。,speaker012_C10_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光熄掉。,speaker012_C10_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉廚房的燈光。,speaker012_C10_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈關上。,speaker012_C10_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈熄掉。,speaker012_C10_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉廚房的電燈。,speaker012_C10_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉廚房的燈。,speaker012_C10_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光熄掉。,speaker012_C10_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈關上。,speaker012_C10_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光關閉。,speaker012_C10_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關上廚房的燈。,speaker012_C10_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把廚房的燈光關上。,speaker012_C10_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓廚房的燈光關上。,speaker012_C10_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,廚房的燈光關上。,speaker012_C10_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈打開。,speaker012_C11_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟臥室的桌燈。,speaker012_C11_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈點亮。,speaker012_C11_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮臥室的桌燈。,speaker012_C11_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈亮起來。,speaker012_C11_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開臥室的桌燈。,speaker012_C11_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開臥室的桌燈。,speaker012_C11_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈亮起來。,speaker012_C11_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室桌上的燈打開。,speaker012_C11_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌上的燈亮起來。,speaker012_C11_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈點起來。,speaker012_C11_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌上的燈打開。,speaker012_C11_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈點亮。,speaker012_C11_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈光打開。,speaker012_C11_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈打開。,speaker012_C11_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈亮起。,speaker012_C11_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈打開來。,speaker012_C11_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開臥室的桌上的燈。,speaker012_C11_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈開啟。,speaker012_C11_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈亮起來。,speaker012_C11_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈開啟。,speaker012_C11_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌上的燈開起來。,speaker012_C11_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟臥室的桌燈光。,speaker012_C11_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟臥室桌上的燈。,speaker012_C11_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈光點亮。,speaker012_C11_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈關起來。,speaker012_C12_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關臥室的桌燈。,speaker012_C12_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈關上。,speaker012_C12_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉臥室的桌燈。,speaker012_C12_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈關閉。,speaker012_C12_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈關閉。,speaker012_C12_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈關掉。,speaker012_C12_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈關掉。,speaker012_C12_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌上的燈關閉。,speaker012_C12_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈關掉。,speaker012_C12_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉臥室的桌上的燈。,speaker012_C12_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌上的燈關掉。,speaker012_C12_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌燈熄掉。,speaker012_C12_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉臥室的燈光。,speaker012_C12_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈關上。,speaker012_C12_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌上的燈熄掉。,speaker012_C12_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關閉臥室的桌燈。,speaker012_C12_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關必臥室的桌上的燈。,speaker012_C12_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈熄掉。,speaker012_C12_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌上的燈關起來。,speaker012_C12_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,臥室的桌燈關閉。,speaker012_C12_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關上臥室的桌燈。,speaker012_C12_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把臥室的桌上的燈關上。,speaker012_C12_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌燈關上。,speaker012_C12_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓臥室的桌上的燈關上。,speaker012_C12_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈打開。,speaker012_C13_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開啟書房的桌燈。,speaker012_C13_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈點亮。,speaker012_C13_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮書房的桌燈。,speaker012_C13_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的桌燈亮起來。,speaker012_C13_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開書房的桌燈。,speaker012_C13_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈開啟。,speaker012_C13_6
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈亮起來。,speaker012_C13_7
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開書房的桌燈。,speaker012_C13_8
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的桌燈光亮起來。,speaker012_C13_9
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈光亮起來。,speaker012_C13_10
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,點亮書房的桌燈光。,speaker012_C13_11
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈開啟。,speaker012_C13_12
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的桌燈光打開。,speaker012_C13_13
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈點亮。,speaker012_C13_14
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開起書房的桌燈。,speaker012_C13_15
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的桌燈光點亮。,speaker012_C13_16
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈打開。,speaker012_C13_17
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈光開啟。,speaker012_C13_18
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈光點亮。,speaker012_C13_19
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈光亮。,speaker012_C13_20
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,打開書房的桌燈光。,speaker012_C13_21
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈亮。,speaker012_C13_22
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈光點亮。,speaker012_C13_23
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,開書房的燈。,speaker012_C13_24
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈關起來。,speaker012_C14_0
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關書房的桌燈。,speaker012_C14_1
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈關上。,speaker012_C14_2
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,關掉書房的桌燈。,speaker012_C14_3
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,讓書房的桌燈關閉。,speaker012_C14_4
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,把書房的桌燈關閉。,speaker012_C14_5
speaker012,speaker012,不要動，再動，我不保證會發生什麼。,書房的桌燈關掉。,speaker012_C14_6
